gene_id	gene_name	biotype	lncrna_class	tsne_f1	tsne_f2	screen_hit	assigned_cluster
ENSG00000261669.1_1	CTD-2515A14.1	lncRNA	transcript_overlap	-48.468136	4.6916366	no hit	2
ENSG00000260448.5_2	LCMT1-AS1	lncRNA	promoter_overlap	6.3687725	10.776888	lenient	2
ENSG00000275494.1_2	RP11-266L9.8	lncRNA	transcript_overlap	-18.772276	-12.673158	no hit	2
ENSG00000260034.1_1	LCMT1-AS2	lncRNA	transcript_overlap	1.6293273	20.390331	no hit	1
ENSG00000274925.1_1	CTD-2547G23.4	lncRNA	promoter_overlap	-43.001846	14.197683	no hit	2
ENSG00000231876.7_1	AC009158.1	lncRNA	intergenic	-29.336681	10.644812	no hit	2
ENSG00000236481.1_1	AC002331.1	lncRNA	intergenic	-47.157917	-3.8400054	lenient	2
ENSG00000260580.1_1	RP11-142A12.1	lncRNA	intergenic	-52.082573	-12.522368	no hit	2
ENSG00000245888.6_1	FLJ21408	lncRNA	promoter_overlap	-37.445366	-4.8128295	no hit	2
ENSG00000259954.1_1	IL21R-AS1	lncRNA	transcript_overlap	-36.16628	-11.982227	no hit	2
ENSG00000261736.1_2	AC002551.1	lncRNA	transcript_overlap	-45.717346	-20.986816	no hit	2
ENSG00000261329.5_1	CTD-2049O4.1	lncRNA	transcript_overlap	-13.8306	5.460403	lenient	2
ENSG00000246465.1_1	RP11-57A19.2	lncRNA	promoter_overlap	-0.6911926	6.934138	hit	2
ENSG00000270118.1_1	RP11-57A19.5	lncRNA	intergenic	-37.309208	-16.631437	no hit	2
ENSG00000251417.2_1	RP11-1348G14.4	lncRNA	intergenic	-43.624573	14.2419405	no hit	2
ENSG00000260796.1_1	RP11-1348G14.5	lncRNA	gene_nearby	-50.045715	15.791463	no hit	2
ENSG00000261766.1_1	RP11-22P6.2	lncRNA	transcript_overlap	-43.128746	8.0143585	no hit	2
ENSG00000260442.5_1	ATP2A1-AS1	lncRNA	transcript_overlap	-18.040188	-14.425079	no hit	2
ENSG00000260853.1_1	RP11-264B17.2	lncRNA	transcript_overlap	-52.08421	14.163398	no hit	2
ENSG00000260367.2_1	RP11-264B17.4	lncRNA	transcript_overlap	-35.225403	-13.429062	no hit	2
ENSG00000261552.1_1	RP11-264B17.5	lncRNA	transcript_overlap	-39.7242	2.3330395	lenient	2
ENSG00000260953.1_1	RP11-426C22.6	lncRNA	intergenic	-39.005623	2.879081	no hit	2
ENSG00000279228.1_1	RP11-345J4.4	lncRNA	promoter_overlap	-29.646553	19.151537	no hit	2
ENSG00000279583.1_1	RP11-368N21.5	lncRNA	intergenic	-29.386568	-15.094108	no hit	2
ENSG00000260719.1_1	AC009133.17	lncRNA	promoter_overlap	-19.905119	17.447332	no hit	2
ENSG00000262756.1	AC009133.21	lncRNA	transcript_overlap	-44.507584	22.082365	lenient	2
ENSG00000238045.9_2	AC009133.12	lncRNA	promoter_overlap	18.915886	-58.37346	lenient	1
ENSG00000279789.1_2	CTD-2574D22.3	lncRNA	transcript_overlap	-43.21871	13.377608	no hit	2
ENSG00000260114.2_2	CTD-2574D22.4	lncRNA	transcript_overlap	-19.342638	36.278786	lenient	2
ENSG00000247735.2_1	CTD-2574D22.2	lncRNA	promoter_overlap	-36.630795	-2.4659615	no hit	2
ENSG00000149922.10_1	TBX6	mRNA	protein_coding	17.556425	-50.985897	no hit	1
ENSG00000250616.2_1	RP11-455F5.3	lncRNA	promoter_overlap	-37.60396	1.7877951	no hit	2
ENSG00000261367.1_1	RP11-455F5.4	lncRNA	transcript_overlap	-33.289448	18.507292	no hit	2
ENSG00000275371.1_1	RP11-455F5.6	lncRNA	transcript_overlap	-33.072174	18.673758	no hit	2
ENSG00000261416.1_1	RP11-455F5.5	lncRNA	transcript_overlap	-23.669544	-11.437392	no hit	2
ENSG00000278887.1_1	RP11-347C12.4	lncRNA	transcript_overlap	-29.55993	19.176832	no hit	2
ENSG00000260219.2_1	RP11-347C12.10	lncRNA	promoter_overlap	-33.485203	-14.560401	no hit	2
ENSG00000274653.1_1	RP11-347C12.11	lncRNA	transcript_overlap	-33.26084	-14.546244	no hit	2
ENSG00000260487.1_2	RP11-297C4.3	lncRNA	transcript_overlap	-37.47816	21.81681	no hit	2
ENSG00000261332.1_1	RP11-297C4.1	lncRNA	transcript_overlap	-15.028957	1.3831537	no hit	2
ENSG00000278922.1_1	AC002310.14	lncRNA	promoter_overlap	-30.607973	-15.022962	no hit	2
ENSG00000260167.1_1	RP11-146F11.5	lncRNA	promoter_overlap	-38.956715	2.9230669	no hit	2
ENSG00000261840.2_1	RP11-146F11.1	lncRNA	promoter_overlap	18.454365	-58.48787	no hit	1
ENSG00000274678.1_1	RP11-2C24.7	lncRNA	intergenic	-26.241034	23.6833	no hit	2
ENSG00000260083.1_1	MIR762HG	lncRNA	transcript_overlap	4.5553746	14.37892	no hit	2
ENSG00000262721.1_2	AC106782.20	lncRNA	promoter_overlap	-29.65246	34.71409	no hit	2
ENSG00000275263.1_1	RP11-1072A3.4	lncRNA	promoter_overlap	-29.19205	-11.577818	no hit	2
ENSG00000260911.2_1	RP11-196G11.2	lncRNA	gene_nearby	-23.207827	33.366882	no hit	2
ENSG00000261124.1_1	AC135050.5	lncRNA	transcript_overlap	-38.75618	22.99712	no hit	2
ENSG00000262766.1_2	RP11-196G11.4	lncRNA	transcript_overlap	-13.649561	17.671074	no hit	2
ENSG00000278133.1_2	RP11-196G11.5	lncRNA	transcript_overlap	-21.04972	35.574116	no hit	2
ENSG00000261385.1_1	RP11-388M20.2	lncRNA	transcript_overlap	-35.879288	-16.51096	no hit	2
ENSG00000260060.1_1	RP11-388M20.1	lncRNA	intergenic	-37.000877	22.231773	lenient	2
ENSG00000261474.1_1	RP11-452L6.1	lncRNA	intergenic	-37.220966	4.8417015	no hit	2
ENSG00000260267.1_1	RP11-452L6.5	lncRNA	transcript_overlap	-21.824287	27.75184	no hit	2
ENSG00000280132.1_1	RP11-452L6.6	lncRNA	promoter_overlap	-36.569702	5.09326	no hit	2
ENSG00000260625.2_1	RP11-452L6.7	lncRNA	promoter_overlap	12.884141	50.212296	no hit	2
ENSG00000276867.1_2	CTD-2358C21.5	lncRNA	intergenic	-6.8505754	56.802425	no hit	2
ENSG00000259810.2_2	AC002519.8	lncRNA	transcript_overlap	-36.06169	44.418037	no hit	2
ENSG00000279997.1_1	RP11-56L13.3	lncRNA	intergenic	-3.192294	64.231514	no hit	2
ENSG00000278950.1_1	RP11-67H24.3	lncRNA	intergenic	9.508408	65.11095	lenient	2
ENSG00000260158.1_1	RP11-67H24.2	lncRNA	intergenic	9.626541	63.86258	lenient	2
ENSG00000260141.1_2	RP11-19N8.4	lncRNA	intergenic	14.209439	-66.35591	lenient	2
ENSG00000260626.1_1	RP11-23E10.3	lncRNA	intergenic	-7.829652	60.207035	no hit	2
ENSG00000261200.1_1	RP11-989E6.10	lncRNA	intergenic	3.896671	-54.71205	no hit	2
ENSG00000261466.2_1	RP11-23E10.2	lncRNA	intergenic	-26.305044	16.926878	no hit	2
ENSG00000280180.1_1	RP11-244B22.10	lncRNA	intergenic	-33.506653	34.82855	no hit	2
ENSG00000260611.1_1	RP11-352B15.2	lncRNA	intergenic	-25.221144	52.27647	no hit	2
ENSG00000261512.2_1	RP11-46D6.1	lncRNA	intergenic	-26.418282	-2.4004545	no hit	2
ENSG00000261131.1_2	RP11-93O14.2	lncRNA	transcript_overlap	-40.98864	49.330338	no hit	2
ENSG00000261173.1_1	RP11-169E6.1	lncRNA	promoter_overlap	-13.6016	17.410858	no hit	2
ENSG00000259821.1_2	RP11-169E6.4	lncRNA	intergenic	-34.974613	25.869926	lenient	2
ENSG00000260281.5_1	ITFG1-AS1	lncRNA	promoter_overlap	-27.84195	34.218273	no hit	2
ENSG00000260744.1_1	RP11-329J18.3	lncRNA	transcript_overlap	-19.886732	44.27704	no hit	2
ENSG00000261231.6_1	RP11-523L20.2	lncRNA	transcript_overlap	-3.9499104	45.86216	no hit	2
ENSG00000261325.1_1	AC140542.2	lncRNA	transcript_overlap	-39.55297	24.342905	lenient	2
ENSG00000280067.1_1	CTD-2600H12.2	lncRNA	transcript_overlap	-30.969316	42.299297	no hit	2
ENSG00000260086.2_2	RP11-42I10.1	lncRNA	transcript_overlap	1.6100427	11.99021	no hit	2
ENSG00000260614.1_1	RP11-491F9.1	lncRNA	intergenic	-59.262524	18.68596	no hit	2
ENSG00000280131.1_1	CTD-2595P9.2	lncRNA	transcript_overlap	-55.033035	32.89372	no hit	2
ENSG00000275155.1_2	CTD-2595P9.4	lncRNA	transcript_overlap	-34.379578	-5.6207952	no hit	2
ENSG00000279356.1_2	RP11-429P3.8	lncRNA	transcript_overlap	-55.553703	20.728264	no hit	2
ENSG00000260381.2_1	RP11-429P3.5	lncRNA	transcript_overlap	-46.610783	-5.58872	no hit	2
ENSG00000261092.1_1	RP11-21B23.2	lncRNA	intergenic	-29.164932	4.994152	no hit	2
ENSG00000260573.2_2	RP11-21B23.3	lncRNA	intergenic	-1.4531567	44.574215	no hit	2
ENSG00000140807.6_2	NKD1	mRNA	protein_coding	56.984787	-0.5046334	lenient	1
ENSG00000278909.1_2	RP11-401P9.7	lncRNA	transcript_overlap	-43.639614	-11.42291	no hit	2
ENSG00000205414.1_1	RP11-401P9.6	lncRNA	transcript_overlap	-23.430586	-1.0202396	no hit	2
ENSG00000260249.2_1	RP11-401P9.5	lncRNA	transcript_overlap	-42.087776	-10.883932	no hit	2
ENSG00000270120.1_2	RP11-327F22.6	lncRNA	transcript_overlap	-57.6137	8.795618	no hit	2
ENSG00000261644.2_2	RP11-327F22.1	lncRNA	promoter_overlap	-13.997227	11.1310425	no hit	2
ENSG00000263082.1_1	CTD-2034I21.2	lncRNA	promoter_overlap	-7.0222898	9.229112	no hit	2
ENSG00000261241.5_1	RP11-883G14.1	lncRNA	gene_nearby	-43.555206	-9.369372	lenient	2
ENSG00000260620.1_1	RP11-883G14.4	lncRNA	intergenic	-51.47943	-12.658823	no hit	2
ENSG00000261238.1_1	AC009166.5	lncRNA	transcript_overlap	-45.346497	-19.042517	no hit	2
ENSG00000280344.1_1	AC009166.7	lncRNA	intergenic	-51.87304	22.258446	no hit	2
ENSG00000260057.5_1	LINC01571	lncRNA	intergenic	-13.026637	42.94101	no hit	2
ENSG00000260975.1_1	RP11-142G1.3	lncRNA	intergenic	-14.81487	63.07763	no hit	2
ENSG00000279427.1_1	RP11-132F7.2	lncRNA	gene_nearby	2.005244	-67.121475	no hit	2
ENSG00000261291.1_2	RP11-295M3.2	lncRNA	transcript_overlap	-46.263477	45.756084	no hit	2
ENSG00000279589.1_2	RP11-454F8.4	lncRNA	transcript_overlap	-15.897002	62.279278	no hit	2
ENSG00000261804.1_1	RP11-44F14.2	lncRNA	intergenic	3.355962	13.646526	no hit	2
ENSG00000275191.1_2	RP11-36I17.2	lncRNA	transcript_overlap	-22.79527	40.38411	no hit	2
ENSG00000261630.1_1	RP11-357N13.3	lncRNA	transcript_overlap	-37.59695	4.780862	no hit	2
ENSG00000261049.2_1	RP11-357N13.1	lncRNA	transcript_overlap	-35.247597	28.503048	no hit	2
ENSG00000259759.1_1	RP11-324D17.2	lncRNA	intergenic	-15.0091715	37.688305	lenient	2
ENSG00000283689.1_1	RP11-434E6.5	lncRNA	transcript_overlap	17.905249	-57.48856	lenient	1
ENSG00000245694.9_2	CRNDE	lncRNA	intergenic	15.338552	14.692712	no hit	1
ENSG00000261997.1_2	RP11-212I21.4	lncRNA	transcript_overlap	-33.33189	42.351532	lenient	2
ENSG00000198848.12_1	CES1	mRNA	protein_coding	30.755165	12.288662	no hit	1
ENSG00000246379.6_2	RP11-461O7.1	lncRNA	promoter_overlap	4.866744	6.045019	lenient	2
ENSG00000260198.1_2	RP11-441F2.2	lncRNA	transcript_overlap	-45.210144	-11.640061	no hit	2
ENSG00000272372.1_1	RP11-441F2.5	lncRNA	transcript_overlap	-34.548843	-22.854258	no hit	2
ENSG00000274031.1_1	RP11-413H22.3	lncRNA	transcript_overlap	-65.49788	23.07796	no hit	2
ENSG00000125148.6_1	MT2A	mRNA	protein_coding	-8.32753	-20.386387	no hit	2
ENSG00000169715.14_1	MT1E	mRNA	protein_coding	-8.274633	-20.342997	no hit	2
ENSG00000259923.1_2	RP11-249C24.11	lncRNA	transcript_overlap	-24.778517	-29.441767	lenient	2
ENSG00000198417.6_1	MT1F	mRNA	protein_coding	13.952176	-2.4908266	no hit	1
ENSG00000125144.13_2	MT1G	mRNA	protein_coding	-8.208344	-20.327208	no hit	2
ENSG00000205358.3_1	MT1H	mRNA	protein_coding	14.211759	-2.3947632	no hit	1
ENSG00000187193.8_2	MT1X	mRNA	protein_coding	4.7829323	-7.2570457	no hit	2
ENSG00000261270.1_2	RP11-325K4.3	lncRNA	promoter_overlap	-48.164036	-5.4607644	no hit	2
ENSG00000261114.1_2	RP11-325K4.2	lncRNA	promoter_overlap	-49.753708	-3.0725777	no hit	2
ENSG00000279803.1_2	RP11-407G23.5	lncRNA	transcript_overlap	-41.663662	-29.639957	lenient	2
ENSG00000276663.1_1	RP11-407G23.7	lncRNA	promoter_overlap	-71.28836	0.10775788	no hit	2
ENSG00000260038.1_2	RP11-407G23.4	lncRNA	promoter_overlap	-65.880905	2.4594536	no hit	2
ENSG00000187185.4_1	CTD-2600O9.1	lncRNA	transcript_overlap	-31.847425	-9.605892	no hit	2
ENSG00000260545.1_1	CTB-134F13.1	lncRNA	transcript_overlap	-60.139236	8.290944	no hit	2
ENSG00000260927.1_1	RP11-459F6.3	lncRNA	promoter_overlap	-48.425648	2.6640613	lenient	2
ENSG00000261078.1_1	RP11-481J2.1	lncRNA	transcript_overlap	-56.027725	6.855176	no hit	2
ENSG00000260186.5_1	RP11-481J2.2	lncRNA	gene_nearby	-1.7133455	5.5560803	no hit	2
ENSG00000245768.6_2	RP11-410D17.2	lncRNA	promoter_overlap	2.0748851	47.915085	no hit	2
ENSG00000261638.1_1	RP11-700H13.1	lncRNA	transcript_overlap	-22.618042	37.449768	no hit	2
ENSG00000261436.5_1	RP11-354I13.2	lncRNA	promoter_overlap	-1.9322369	64.674194	no hit	2
ENSG00000261310.1_1	RP11-354I13.1	lncRNA	intergenic	-7.913501	59.855873	no hit	2
ENSG00000260115.1_1	CTC-420A11.2	lncRNA	transcript_overlap	-28.721504	26.390444	no hit	2
ENSG00000231589.1_1	AC009110.1	lncRNA	intergenic	-30.251804	51.0055	no hit	2
ENSG00000260658.5_2	RP11-368L12.1	lncRNA	transcript_overlap	-0.37096196	51.53086	no hit	2
ENSG00000279225.1_1	RP11-2K6.1	lncRNA	transcript_overlap	-31.14318	57.390865	no hit	2
ENSG00000140937.13_2	CDH11	mRNA	protein_coding	43.25357	-46.724834	no hit	1
ENSG00000259847.1_1	RP11-95H3.1	lncRNA	intergenic	-26.464586	32.00382	lenient	2
ENSG00000260834.1_1	RP11-256I9.2	lncRNA	transcript_overlap	8.843035	23.770252	no hit	2
ENSG00000260364.1_1	RP11-256I9.3	lncRNA	transcript_overlap	-3.4467654	48.47397	no hit	2
ENSG00000261742.5_1	LINC00922	lncRNA	transcript_overlap	0.6316304	47.768814	no hit	2
ENSG00000260695.1_1	RP11-513N24.1	lncRNA	intergenic	-38.729435	41.350574	no hit	2
ENSG00000261519.3_1	RP11-403P17.4	lncRNA	transcript_overlap	-29.725811	-18.915827	lenient	2
ENSG00000277978.1_1	RP11-403P17.6	lncRNA	promoter_overlap	-53.41369	13.108575	no hit	2
ENSG00000260465.1_1	RP11-63M22.2	lncRNA	transcript_overlap	10.382267	-62.790623	no hit	2
ENSG00000260558.1_1	RP11-63M22.1	lncRNA	transcript_overlap	-57.823627	6.658252	no hit	2
ENSG00000258122.1_2	RP11-61A14.1	lncRNA	transcript_overlap	-29.351728	5.1941137	no hit	2
ENSG00000280416.1_1	RP11-361L15.3	lncRNA	transcript_overlap	-34.204247	-6.687966	no hit	2
ENSG00000280334.1_1	RP11-361L15.5	lncRNA	transcript_overlap	-44.494617	-11.395938	no hit	2
ENSG00000261320.1_1	RP11-297D21.2	lncRNA	promoter_overlap	-24.471237	-26.234098	no hit	2
ENSG00000270049.2_1	RP11-297D21.4	lncRNA	promoter_overlap	-0.4679393	4.182386	no hit	2
ENSG00000276075.1_1	CTD-2012K14.8	lncRNA	transcript_overlap	-16.45844	-9.734351	no hit	2
ENSG00000259945.1_2	CTD-2012K14.3	lncRNA	promoter_overlap	-33.76368	-27.482962	lenient	2
ENSG00000261386.2_2	CTD-2012K14.6	lncRNA	transcript_overlap	14.21166	-50.457336	no hit	2
ENSG00000280214.1_2	CTD-2012K14.5	lncRNA	transcript_overlap	-45.811287	-11.285901	no hit	2
ENSG00000259804.1_2	CTD-2012K14.7	lncRNA	promoter_overlap	6.349639	-56.585636	no hit	2
ENSG00000237718.2_2	AC009095.4	lncRNA	transcript_overlap	-36.538277	-4.2132792	lenient	2
ENSG00000270165.1_2	RP11-167P11.2	lncRNA	transcript_overlap	-49.694805	-18.311079	no hit	2
ENSG00000261864.1_2	RP11-67A1.2	lncRNA	transcript_overlap	-26.711496	6.107673	lenient	2
ENSG00000260891.1_1	RP11-96D1.5	lncRNA	transcript_overlap	-61.349136	23.44312	lenient	2
ENSG00000263276.1_2	RP11-96D1.10	lncRNA	transcript_overlap	-61.092754	15.412995	lenient	2
ENSG00000261469.1_2	RP11-96D1.6	lncRNA	promoter_overlap	-30.81269	-26.29935	no hit	2
ENSG00000259797.1_2	RP11-96D1.3	lncRNA	transcript_overlap	-49.327282	3.8727045	no hit	2
ENSG00000260084.1_1	RP11-615I2.1	lncRNA	transcript_overlap	-39.372963	-23.88671	no hit	2
ENSG00000275383.1_1	RP11-615I2.6	lncRNA	intergenic	-51.92923	21.701468	no hit	2
ENSG00000260577.2_1	RP11-615I2.2	lncRNA	transcript_overlap	-12.938723	-28.652658	lenient	2
ENSG00000039068.18_2	CDH1	mRNA	protein_coding	32.328167	-7.2508636	no hit	1
ENSG00000266801.1_2	RP11-521L9.2	lncRNA	transcript_overlap	-62.217964	21.958212	no hit	2
ENSG00000274093.1_2	RP11-140H17.2	lncRNA	transcript_overlap	-43.69325	54.21844	no hit	2
ENSG00000260772.1_2	RP11-311C24.1	lncRNA	transcript_overlap	-35.423145	10.479902	no hit	2
ENSG00000196696.12_2	PDXDC2P	lncRNA	intergenic	49.96194	-12.910623	lenient	1
ENSG00000261777.5_1	RP11-529K1.2	lncRNA	promoter_overlap	7.229717	10.520556	no hit	2
ENSG00000279412.1_1	RP11-394B2.5	lncRNA	transcript_overlap	-19.948492	-1.7946017	no hit	2
ENSG00000279122.1_2	RP11-394B2.3	lncRNA	transcript_overlap	-38.319553	16.801	no hit	2
ENSG00000279123.1_1	RP11-424M24.3	lncRNA	transcript_overlap	-41.480732	46.0534	no hit	2
ENSG00000259798.1_1	RP11-23E19.2	lncRNA	transcript_overlap	-50.41746	42.61305	lenient	2
ENSG00000261348.1_1	RP11-510M2.1	lncRNA	intergenic	-35.720177	-18.035915	no hit	2
ENSG00000247324.2_1	RP11-510M2.2	lncRNA	promoter_overlap	-43.166275	14.404016	no hit	2
ENSG00000260015.1_2	RP11-510M2.5	lncRNA	transcript_overlap	-42.41839	53.694748	lenient	2
ENSG00000260886.1_1	TAT-AS1	lncRNA	promoter_overlap	-31.7291	34.0494	no hit	2
ENSG00000260185.1_1	RP11-432I5.6	lncRNA	transcript_overlap	-31.34829	6.2207847	no hit	2
ENSG00000261513.1_1	RP11-432I5.8	lncRNA	transcript_overlap	-28.333015	-24.627247	no hit	2
ENSG00000261765.1_2	RP11-498D10.3	lncRNA	transcript_overlap	-37.695415	26.514927	no hit	2
ENSG00000260252.1_1	RP11-384M15.3	lncRNA	transcript_overlap	-25.983482	42.452835	no hit	2
ENSG00000261673.1_1	RP11-328J14.1	lncRNA	intergenic	-45.335224	1.9555227	no hit	2
ENSG00000261008.6_2	LINC01572	lncRNA	promoter_overlap	6.957612	46.775734	lenient	1
ENSG00000260664.2_1	AC004158.3	lncRNA	transcript_overlap	18.878832	-64.52404	no hit	1
ENSG00000279206.1_1	RP5-991G20.6	lncRNA	transcript_overlap	-66.1919	22.694387	no hit	2
ENSG00000259209.3_1	RP5-991G20.2	lncRNA	transcript_overlap	-56.986557	15.644886	no hit	2
ENSG00000279757.1_2	CTD-2326C4.1	lncRNA	transcript_overlap	-48.095062	8.107128	no hit	2
ENSG00000280092.1_2	AC002044.3	lncRNA	transcript_overlap	-55.002163	32.679413	no hit	2
ENSG00000261227.2_1	AC140912.1	lncRNA	intergenic	20.416286	-59.734135	no hit	1
ENSG00000279120.1_1	RP11-140I24.2	lncRNA	intergenic	-59.84142	24.61573	no hit	2
ENSG00000258582.1_1	RP11-44L9.1	lncRNA	intergenic	5.1829505	-56.90001	lenient	2
ENSG00000261404.5_2	AC009120.4	lncRNA	promoter_overlap	1.8975614	43.694466	no hit	2
ENSG00000275236.1_2	AC009120.11	lncRNA	transcript_overlap	-57.845905	22.201113	no hit	2
ENSG00000259972.2_2	AC009120.6	lncRNA	transcript_overlap	16.668182	37.887493	lenient	1
ENSG00000260884.1_1	AC009120.5	lncRNA	transcript_overlap	2.9834616	-56.947037	no hit	2
ENSG00000261079.1_1	RP11-252A24.3	lncRNA	intergenic	-37.67105	-14.044516	no hit	2
ENSG00000280152.1_2	RP11-331F4.5	lncRNA	transcript_overlap	-34.3768	-21.922173	no hit	2
ENSG00000259999.1_2	RP11-252K23.1	lncRNA	transcript_overlap	-53.665245	32.32434	no hit	2
ENSG00000261783.1_2	RP11-252K23.2	lncRNA	transcript_overlap	-44.723	2.0442455	no hit	2
ENSG00000203472.3_1	RP11-77K12.4	lncRNA	transcript_overlap	-34.11264	-18.819456	no hit	2
ENSG00000273971.1_1	RP11-77K12.10	lncRNA	intergenic	-59.73339	24.55269	no hit	2
ENSG00000276408.1_1	RP11-490B18.5	lncRNA	promoter_overlap	-54.01221	16.417051	no hit	2
ENSG00000276523.1_2	RP11-490B18.6	lncRNA	transcript_overlap	-37.75814	0.20268737	no hit	2
ENSG00000273659.1_2	RP11-58C22.2	lncRNA	transcript_overlap	-23.355257	50.328976	no hit	2
ENSG00000261063.1_2	RP11-538I12.2	lncRNA	transcript_overlap	-22.425634	37.478504	no hit	2
ENSG00000260922.1_1	RP11-538I12.3	lncRNA	transcript_overlap	10.189181	29.859238	lenient	2
ENSG00000260701.1_1	RP11-449J10.1	lncRNA	transcript_overlap	-25.726969	26.030449	no hit	2
ENSG00000261707.1_1	RP11-264M12.2	lncRNA	transcript_overlap	-29.655613	44.219105	no hit	2
ENSG00000276007.1_2	RP11-358L22.3	lncRNA	transcript_overlap	-35.01649	48.03861	no hit	2
ENSG00000260733.1_1	RP11-264L1.4	lncRNA	transcript_overlap	-13.821537	43.1707	lenient	2
ENSG00000279887.1_1	RP11-264L1.1	lncRNA	transcript_overlap	-48.90378	18.950396	no hit	2
ENSG00000261837.1_2	RP11-264L1.3	lncRNA	transcript_overlap	-44.886173	32.55651	lenient	2
ENSG00000279129.1_1	RP11-264L1.2	lncRNA	transcript_overlap	-38.14974	36.808723	no hit	2
ENSG00000280115.1_2	RP11-133M8.3	lncRNA	transcript_overlap	-54.37895	33.1508	no hit	2
ENSG00000260816.2_2	RP11-319G9.3	lncRNA	transcript_overlap	-34.067127	38.596573	no hit	2
ENSG00000261537.1_2	RP11-319G9.5	lncRNA	transcript_overlap	-49.596325	6.333275	no hit	2
ENSG00000280274.1_2	RP11-556H2.1	lncRNA	transcript_overlap	-45.108192	20.621576	no hit	2
ENSG00000260511.1_2	RP11-556H2.2	lncRNA	transcript_overlap	-47.86283	11.683038	no hit	2
ENSG00000277214.1_1	RP11-70D24.3	lncRNA	intergenic	-12.023164	34.453987	lenient	2
ENSG00000278058.1_1	RP11-70D24.2	lncRNA	intergenic	-52.945473	13.375515	no hit	2
ENSG00000261390.5_1	MAFTRR	lncRNA	transcript_overlap	9.326915	12.086093	no hit	2
ENSG00000261082.1_1	LINC01228	lncRNA	transcript_overlap	-43.218105	4.7203665	lenient	2
ENSG00000260896.5_1	PRCAT47	lncRNA	intergenic	2.856458	5.124207	lenient	2
ENSG00000260213.5_2	RP11-303E16.3	lncRNA	promoter_overlap	-50.101265	-26.456247	no hit	2
ENSG00000261061.1_2	RP11-303E16.2	lncRNA	transcript_overlap	-50.844944	-4.1383185	no hit	2
ENSG00000260643.1_2	RP11-303E16.8	lncRNA	transcript_overlap	5.9889617	-4.732908	no hit	2
ENSG00000261141.1_1	RP11-303E16.5	lncRNA	transcript_overlap	-49.902916	-4.0834627	no hit	2
ENSG00000261838.5_1	RP11-303E16.6	lncRNA	transcript_overlap	-9.867381	8.348627	no hit	2
ENSG00000245059.2_1	RP11-303E16.7	lncRNA	promoter_overlap	-53.861874	-17.881628	no hit	2
ENSG00000272923.1_2	RP11-391L3.1	lncRNA	transcript_overlap	-37.654736	-7.8566265	no hit	2
ENSG00000279476.1_2	RP11-391L3.3	lncRNA	transcript_overlap	-16.263489	-0.8050225	no hit	2
ENSG00000279841.1_2	RP11-274A11.4	lncRNA	transcript_overlap	-44.675514	-31.689646	no hit	2
ENSG00000261235.1_2	RP11-510J16.5	lncRNA	transcript_overlap	-39.881107	-6.466188	no hit	2
ENSG00000261285.5_1	RP11-481E4.2	lncRNA	intergenic	-56.22523	-16.439562	no hit	2
ENSG00000260788.5_2	RP11-298D21.1	lncRNA	transcript_overlap	-0.15220332	19.411089	no hit	2
ENSG00000260228.5_1	RP11-483P21.2	lncRNA	promoter_overlap	-39.94734	-1.6046804	no hit	2
ENSG00000260932.1_1	RP11-483P21.6	lncRNA	transcript_overlap	-19.138994	0.37106487	no hit	2
ENSG00000274677.1_2	RP11-505K9.5	lncRNA	transcript_overlap	-40.52902	-3.3247638	lenient	2
ENSG00000260018.1_1	RP11-505K9.1	lncRNA	promoter_overlap	-19.975996	-14.313011	no hit	2
ENSG00000250685.7_1	RP11-486L19.2	lncRNA	transcript_overlap	-18.937521	-4.8154373	no hit	2
ENSG00000261243.1_1	RP11-517C16.4	lncRNA	transcript_overlap	-44.33432	-38.449955	lenient	2
ENSG00000279622.1_1	RP11-254F19.4	lncRNA	transcript_overlap	-41.14556	-47.48519	no hit	2
ENSG00000260340.1_1	RP11-254F19.3	lncRNA	intergenic	-33.342278	-47.953632	no hit	2
ENSG00000275088.1_1	RP11-442O1.3	lncRNA	transcript_overlap	-31.443325	-49.255257	lenient	2
ENSG00000270124.1_1	RP11-118F19.1	lncRNA	transcript_overlap	-24.267584	-47.771885	no hit	2
ENSG00000275393.1_2	RP11-568J23.8	lncRNA	transcript_overlap	-35.658684	-48.03764	no hit	2
ENSG00000269898.1_1	RP11-568J23.4	lncRNA	transcript_overlap	-35.21243	-48.3709	no hit	2
ENSG00000270184.1_1	RP11-568J23.5	lncRNA	transcript_overlap	-38.086605	-47.534794	no hit	2
ENSG00000270159.1_1	RP11-568J23.6	lncRNA	transcript_overlap	-34.248592	-48.2252	no hit	2
ENSG00000268804.1_1	RP11-542M13.3	lncRNA	intergenic	-24.632042	-49.145016	no hit	2
ENSG00000269667.1_1	RP11-542M13.2	lncRNA	intergenic	-34.781574	-48.34659	no hit	2
ENSG00000279604.1_1	RP11-542M13.1	lncRNA	intergenic	-33.632504	-48.02739	no hit	2
ENSG00000269186.1_1	LINC01082	lncRNA	transcript_overlap	9.86347	-56.97225	no hit	2
ENSG00000270058.1_1	RP11-514D23.3	lncRNA	intergenic	-37.617798	-46.823017	no hit	2
ENSG00000168367.9_1	LINC00917	lncRNA	transcript_overlap	-20.061726	-42.740814	no hit	2
ENSG00000268388.5_1	FENDRR	lncRNA	intergenic	9.376313	0.8116092	no hit	1
