group_id	ctrl_status	gene_name	gene_id	transcript_name	transcript_id	cleaner_transcript_biotype	cleaner_gene_biotype	CRISPhieRmix_FDR	is_hit	effect_size	csf	hESC_mean	endo_mean	qval_hESC_endo	endo_hESC_log2fc	endo_hESC_abslog2fc
NC_000014.9:+:77041051	experimental	RP11-7F17.5	ENSG00000246548.3_1	RP11-7F17.5-001	ENST00000500215.3_1	transcript_overlap	transcript_overlap	0.9603391933904748	no hit	0.0683468771240136	lncRNA_good_csf	0.0980689115156998	0.18428561911127198	0.149449227081737	0.1090484673185653	0.1090484673185653
NC_000010.11:+:132419005	experimental	RP11-432J24.2	ENSG00000231705.1_1	RP11-432J24.2-001	ENST00000428814.1_1	intergenic	intergenic	0.972370265443632	no hit	0.0681548833259852	lncRNA_good_csf	0.0437596584637389	0.0572598846589335	sleuth NA	0.018540500970914718	0.018540500970914718
NC_000005.10:-:141096351	experimental	CTC-270D5.1	ENSG00000279047.3_1	CTC-270D5.1-005	ENST00000623615.1_1	promoter_overlap	transcript_overlap	0.960254472021336	no hit	0.0673953803564925	lncRNA_good_csf	5.1966285591443455	8.89445591502516	0.0283716838056861	0.6751368849979728	0.6751368849979728
NC_000001.11:-:246322422	experimental	SMYD3-IT1	ENSG00000230184.1_2	SMYD3-IT1-001	ENST00000426929.1_1	transcript_overlap	transcript_overlap	0.96580437307706	no hit	0.06725693391144599	lncRNA_good_csf	1.1169992559797886	1.19729958485643	0.195957429234216	0.05371082120696875	0.05371082120696875
NC_000007.14:-:77258094	experimental	AC073635.5	ENSG00000250990.1_1	AC073635.5-001	ENST00000476561.2_1	transcript_overlap	transcript_overlap	0.9245023092477808	no hit	0.0670933158750644	lncRNA_good_csf	0.04727885264410775	0.5653979652014929	0.0718619384587954	0.5798838435342883	0.5798838435342883
NC_000010.11:+:102832534	experimental	CYP17A1-AS1	ENSG00000203886.4_1	CYP17A1-AS1-001	ENST00000369884.4_1	transcript_overlap	transcript_overlap	0.964380362969339	no hit	0.0670123579368846	lncRNA_good_csf	0.10344458801515756	0.03577743866122825	sleuth NA	-0.09130014412496013	0.09130014412496013
NC_000014.9:+:28318141	experimental	CTD-2591A6.2	ENSG00000257869.1_1	CTD-2591A6.2-001	ENST00000548280.1_1	intergenic	intergenic	0.964952461728482	no hit	0.0667638328047493	lncRNA_good_csf	0.5498601499838586	0.157105904049894	0.18953259887642201	-0.4216171282211026	0.4216171282211026
NC_000014.9:-:73938010	experimental	RP5-1021I20.5	ENSG00000258891.1_2	RP5-1021I20.5-001	ENST00000555916.1_1	promoter_overlap	transcript_overlap	0.8410419482530129	no hit	0.0667185844205127	lncRNA_good_csf	0.6638145307282961	0.4289505457429185	0.02514843391704	-0.2195386345132571	0.2195386345132571
NC_000001.11:-:225941219	mRNA	LEFTY2	ENSG00000143768.12_2	LEFTY2-201	ENST00000420304.6_1	protein_coding	protein_coding	0.968541156847311	no hit	0.0661078088323294	protein_coding	4.11860845482029	4035.873738431325	0.0011182073160783301	9.623271096542624	9.623271096542624
NC_000001.11:-:225941219	mRNA	LEFTY2	ENSG00000143768.12_2	LEFTY2-001	ENST00000366820.9_2	protein_coding	protein_coding	0.968541156847311	no hit	0.0661078088323294	protein_coding	1.0112706255028987	2084.2120879826552	0.008615848054713002	10.017871197234973	10.017871197234973
NC_000023.11:+:155466540	experimental	TMLHE-AS1	ENSG00000224533.4_2	TMLHE-AS1-002	ENST00000433624.1_1	transcript_overlap	transcript_overlap	0.9604139800012428	no hit	0.0659762079485985	lncRNA_good_csf	0.4642823385064435	1.2676222076777748	0.008430481943627971	0.6309865466419693	0.6309865466419693
NC_000005.10:+:92329224	experimental	RP11-348J24.1	ENSG00000248864.1_2	RP11-348J24.1-001	ENST00000511323.1_1	transcript_overlap	transcript_overlap	0.949179078048007	no hit	0.0659314665953915	lncRNA_good_csf	0.0	0.06435918520277	sleuth NA	0.0899850937567447	0.0899850937567447
NC_000016.10:+:50407666	experimental	RP11-21B23.3	ENSG00000260573.2_2	RP11-21B23.3-002	ENST00000637635.1_1	intergenic	intergenic	0.970240443773375	no hit	0.0652155745298162	lncRNA_good_csf	0.0371851965340825	0.0159753145999425	sleuth NA	-0.029808171229126133	0.029808171229126133
NC_000005.10:+:1939772	experimental	RP11-259O2.1	ENSG00000248994.1_1	RP11-259O2.1-002	ENST00000513419.1_1	intergenic	intergenic	0.876147967065311	no hit	0.0650838857426508	lncRNA_good_csf	0.10196462009353426	0.092179220424177	sleuth NA	-0.01286829141539772	0.01286829141539772
NC_000021.9:+:29748175	experimental	GRIK1-AS1	ENSG00000174680.9_1	GRIK1-AS1-002	ENST00000455392.6_1	transcript_overlap	transcript_overlap	0.97016626443226	no hit	0.0648916150263065	lncRNA_good_csf	0.02147983087261915	0.10685318605433698	sleuth NA	0.11580315618790513	0.11580315618790513
NC_000003.12:-:9391837	experimental	THUMPD3-AS1	ENSG00000206573.8_2	THUMPD3-AS1-009	ENST00000522221.1_1	intergenic	promoter_overlap	0.950868939485361	no hit	0.0646193286959056	lncRNA_good_csf	0.0	0.0	sleuth NA	0.0	0.0
NC_000008.11:+:26422593	experimental	RP11-14I17.2	ENSG00000253430.1_2	RP11-14I17.2-001	ENST00000522547.1_1	transcript_overlap	transcript_overlap	0.959071300493862	no hit	0.0646141957049559	lncRNA_good_csf	0.4779668386299765	0.2768386560886185	0.213078711075141	-0.21103766517740735	0.21103766517740735
NC_000011.10:+:27506848	experimental	BDNF-AS	ENSG00000245573.7_2	BDNF-AS-008	ENST00000530686.5_1	promoter_overlap	promoter_overlap	0.970242084350429	no hit	0.0643534457386149	lncRNA_good_csf	0.7518105251493046	0.18401249249880705	0.20423179747908	-0.5651624393832241	0.5651624393832241
NC_000011.10:+:27506848	experimental	BDNF-AS	ENSG00000245573.7_2	BDNF-AS-010	ENST00000532965.5_1	promoter_overlap	promoter_overlap	0.970242084350429	no hit	0.0643534457386149	lncRNA_good_csf	0.1526758808838205	0.0280287766185212	sleuth NA	-0.16510625179801894	0.16510625179801894
NC_000011.10:+:27506848	experimental	BDNF-AS	ENSG00000245573.7_2	BDNF-AS-001	ENST00000501176.6_1	promoter_overlap	promoter_overlap	0.970242084350429	no hit	0.0643534457386149	lncRNA_good_csf	0.19267089979409152	0.227743012496502	1.0	0.041812604476116566	0.041812604476116566
NC_000011.10:+:27506848	experimental	BDNF-AS	ENSG00000245573.7_2	BDNF-AS-002	ENST00000499008.7_1	promoter_overlap	promoter_overlap	0.970242084350429	no hit	0.0643534457386149	lncRNA_good_csf	1.0904206839966248	0.507341316636764	0.0183147706675083	-0.4717871725073525	0.4717871725073525
NC_000014.9:+:104841741	experimental	CTD-3051D23.1	ENSG00000258811.1_1	CTD-3051D23.1-001	ENST00000556430.1_1	intergenic	intergenic	0.967109728037047	no hit	0.0642669425777557	lncRNA_good_csf	0.09507381430791426	0.16468179010788153	0.11348857229903098	0.08890772201696752	0.08890772201696752
NC_000010.11:-:112951987	experimental	RP11-57H14.2	ENSG00000233547.1_1	RP11-57H14.2-001	ENST00000369391.3_1	promoter_overlap	transcript_overlap	0.9512528506777972	no hit	0.0642288241225143	lncRNA_good_csf	1.1577080537061646	1.19834150238299	0.17481083681405202	0.02691584404971081	0.02691584404971081
NC_000010.11:-:52755427	experimental	RP11-556E13.1	ENSG00000228651.1_1	RP11-556E13.1-001	ENST00000443523.1_1	intergenic	intergenic	0.957074632572542	no hit	0.0641737635724877	lncRNA_good_csf	0.0	0.0	sleuth NA	0.0	0.0
NC_000015.10:+:53911166	experimental	RP11-643A5.3	ENSG00000280362.1_1	RP11-643A5.3-001	ENST00000624468.1_1	intergenic	intergenic	0.95553642856225	no hit	0.0641656211473845	lncRNA_good_csf	0.03913807718204325	0.6920211363072915	0.0018968057056433	0.7033602229009182	0.7033602229009182
NC_000019.10:-:17520552	experimental	CTD-3131K8.3	ENSG00000269161.1_1	CTD-3131K8.3-001	ENST00000596192.1_1	transcript_overlap	transcript_overlap	0.9671240099218348	no hit	0.0639890894224235	lncRNA_good_csf	0.4481887282531695	0.6303601537872715	0.224167665938473	0.17094107040631518	0.17094107040631518
NC_000017.11:-:33834566	experimental	CTC-304I17.6	ENSG00000279668.2_2	CTC-304I17.6-006	ENST00000636084.1_1	transcript_overlap	transcript_overlap	0.9695252468909592	no hit	0.0639338536090032	lncRNA_good_csf	0.362956974092106	0.7573384255962454	0.0589787897437913	0.36665203036949107	0.36665203036949107
NC_000001.11:+:28643230	experimental	RP11-442N24__B.1	ENSG00000229388.1_1	RP11-442N24__B.1-001	ENST00000420776.1_1	promoter_overlap	promoter_overlap	0.960135744073368	no hit	0.0633876230445607	lncRNA_good_csf	0.16559255305847606	0.01798271204775125	sleuth NA	-0.19535050423526326	0.19535050423526326
NC_000011.10:+:134479299	experimental	RP11-627G23.1	ENSG00000255545.7_1	RP11-627G23.1-004	ENST00000532886.2_1	intergenic	intergenic	0.942938918168619	no hit	0.0633383894396062	lncRNA_good_csf	0.1061896933055436	0.01865286131771445	0.0408582417838202	-0.11893631463435345	0.11893631463435345
NC_000008.11:-:27614699	mRNA	CLU	ENSG00000120885.20_2	CLU-015	ENST00000519472.5_2	protein_coding	protein_coding	0.910065280999479	no hit	0.0633139521035067	protein_coding	115.04616190887951	30.004395585598008	0.0012400650961455699	-1.9041541377303404	1.9041541377303404
NC_000013.11:+:51454186	experimental	INTS6-AS1	ENSG00000236778.7_2	INTS6-AS1-029	ENST00000629988.2_1	promoter_overlap	transcript_overlap	0.9570129820924108	no hit	0.062569608980831	lncRNA_good_csf	0.2498614946133125	0.5711541473708854	0.22559708746918203	0.33005650250380675	0.33005650250380675
NC_000016.10:-:67563891	experimental	CTD-2012K14.6	ENSG00000261386.2_2	CTD-2012K14.6-002	ENST00000605277.1_1	transcript_overlap	transcript_overlap	0.969637477309361	no hit	0.0619458011132771	lncRNA_good_csf	0.2315156215159515	0.2046633738611775	0.19168751172066398	-0.031804866185572274	0.031804866185572274
NC_000011.10:-:42239818	experimental	CTD-2572N17.1	ENSG00000255109.5_1	CTD-2572N17.1-003	ENST00000525641.5_1	intergenic	intergenic	0.95828757299794	no hit	0.0619372060779269	lncRNA_good_csf	0.0	0.0288176624626142	sleuth NA	0.0409873157883074	0.0409873157883074
NC_000017.11:-:15788204	experimental	CTD-3157E16.1	ENSG00000265519.1_1	CTD-3157E16.1-001	ENST00000582780.1_1	promoter_overlap	promoter_overlap	0.942173203073366	no hit	0.0618284668558799	lncRNA_good_csf	5.89200374530173	12.406722015966402	0.0236260541372516	0.9599611463876698	0.9599611463876698
NC_000008.11:-:119874487	experimental	KB-1471A8.1	ENSG00000245330.4_1	KB-1471A8.1-001	ENST00000500705.3_1	promoter_overlap	promoter_overlap	0.967826779790261	no hit	0.0617133857250702	lncRNA_good_csf	0.2066560320953405	0.18315492944252104	0.16238875158849803	-0.02837548056153936	0.02837548056153936
NC_000003.12:+:30524745	experimental	AC116035.1	ENSG00000227260.1_1	AC116035.1-001	ENST00000450746.1_1	transcript_overlap	transcript_overlap	0.945411595191786	no hit	0.0608196482886309	lncRNA_good_csf	0.0466241847219394	0.4213395310260281	0.153156067098705	0.4415077268778891	0.4415077268778891
NC_000007.14:-:137181770	experimental	AC009264.1	ENSG00000234352.9_2	AC009264.1-001	ENST00000439694.5_1	transcript_overlap	transcript_overlap	0.964441008747076	no hit	0.0607489948362126	lncRNA_good_csf	0.239278675588256	0.05792801698306965	0.0578176025429055	-0.22825917397453635	0.22825917397453635
NC_000007.14:+:144195321	experimental	RP4-545C24.1	ENSG00000244198.5_1	RP4-545C24.1-001	ENST00000460955.5_1	promoter_overlap	promoter_overlap	0.9703528263059592	no hit	0.06044480424019099	lncRNA_good_csf	0.5053105986853199	0.9525718440182844	0.20310063545375798	0.3753144360838225	0.3753144360838225
NC_000003.12:-:179583382	experimental	RP11-15L13.4	ENSG00000272910.1_1	RP11-15L13.4-001	ENST00000608818.1_1	promoter_overlap	promoter_overlap	0.948805685267857	no hit	0.0603049476041023	lncRNA_good_csf	0.5475719309347424	0.6347145657239777	0.20873269982940196	0.07903228431750822	0.07903228431750822
NC_000001.11:+:785800	experimental	RP11-206L10.9	ENSG00000237491.8_1	RP11-206L10.9-020	ENST00000591702.1_1	transcript_overlap	transcript_overlap	0.937386949614266	no hit	0.0601155418249763	lncRNA_good_csf	0.8921016610154855	0.3703891257196105	0.0299486789470691	-0.465403996999864	0.465403996999864
NC_000019.10:+:36773152	experimental	CTD-2162K18.4	ENSG00000267260.1_1	CTD-2162K18.4-002	ENST00000591531.1_1	promoter_overlap	promoter_overlap	0.9675733746987508	no hit	0.0599709250560581	lncRNA_good_csf	1.2860940697191552	0.537404429291639	0.0660808240185441	-0.5723880397343273	0.5723880397343273
NC_000019.10:+:36773152	experimental	CTD-2162K18.4	ENSG00000267260.1_1	CTD-2162K18.4-001	ENST00000590750.1_1	promoter_overlap	promoter_overlap	0.9675733746987508	no hit	0.0599709250560581	lncRNA_good_csf	8.59243247394641	1.70810266574164	0.000887967827534267	-1.8246142706384127	1.8246142706384127
NC_000007.14:-:129611653	experimental	RP11-448A19.1	ENSG00000273329.1_1	RP11-448A19.1-001	ENST00000608694.1_1	promoter_overlap	promoter_overlap	0.965182201320184	no hit	0.0597942921947405	lncRNA_good_csf	0.469206397263604	0.7585815467515825	0.0164216654829842	0.2593751523476714	0.2593751523476714
NC_000015.10:-:67414178	experimental	IQCH-AS1	ENSG00000259673.5_1	IQCH-AS1-004	ENST00000558025.1_1	transcript_overlap	promoter_overlap	0.967370158552633	no hit	0.0595595127499126	lncRNA_good_csf	5.338298152218e-10	0.1475446861733655	sleuth NA	0.1985503334924333	0.1985503334924333
NC_000019.10:+:11012980	mRNA	SMARCA4	ENSG00000127616.17_2	SMARCA4-008	ENST00000592604.5_1	protein_coding	protein_coding	0.9647849686815458	no hit	0.0594760065288608	protein_coding	29.8028567976317	33.5342418408019	0.0592859010679214	0.16496339204914426	0.16496339204914426
NC_000001.11:-:231528555	experimental	RP11-295G20.2	ENSG00000233461.5_1	RP11-295G20.2-004	ENST00000450783.5_1	promoter_overlap	promoter_overlap	0.963298978649398	no hit	0.0594688715565894	lncRNA_good_csf	0.050963550794254506	0.0	sleuth NA	-0.07171263504677741	0.07171263504677741
NC_000001.11:-:231528555	experimental	RP11-295G20.2	ENSG00000233461.5_1	RP11-295G20.2-005	ENST00000454631.1_1	promoter_overlap	promoter_overlap	0.963298978649398	no hit	0.0594688715565894	lncRNA_good_csf	0.166316668846509	0.366478056024346	sleuth NA	0.2285027415330973	0.2285027415330973
NC_000001.11:-:231528555	experimental	RP11-295G20.2	ENSG00000233461.5_1	RP11-295G20.2-001	ENST00000416221.5_1	promoter_overlap	promoter_overlap	0.963298978649398	no hit	0.0594688715565894	lncRNA_good_csf	5.295493896527475	2.705494213510785	0.0204567840625616	-0.7646535930795829	0.7646535930795829
NC_000001.11:-:231528555	experimental	RP11-295G20.2	ENSG00000233461.5_1	RP11-295G20.2-002	ENST00000425412.1_1	promoter_overlap	promoter_overlap	0.963298978649398	no hit	0.0594688715565894	lncRNA_good_csf	0.207534997582262	0.11740957935343024	sleuth NA	-0.11190690938861096	0.11190690938861096
NC_000010.11:+:86521959	experimental	RP11-77P6.2	ENSG00000227896.2_1	RP11-77P6.2-001	ENST00000428940.2_1	promoter_overlap	promoter_overlap	0.927350124757035	no hit	0.0593071109836424	lncRNA_good_csf	0.3182640305034865	0.5418075730876619	0.0295999496383059	0.2259833677764849	0.2259833677764849
NC_000004.12:+:29118298	experimental	RP11-472K22.1	ENSG00000248176.1_1	RP11-472K22.1-001	ENST00000503299.1_1	intergenic	intergenic	0.9446873749085368	no hit	0.0592961648519292	lncRNA_good_csf	0.0	0.2710458555710505	0.0538929786314135	0.34601607944718976	0.34601607944718976
NC_000012.12:+:6510222	experimental	SCARNA10	ENSG00000276232.1_2	SCARNA10-001	ENST00000541782.1_1	promoter_overlap	transcript_overlap	0.9533989200812708	no hit	0.0590685259430638	lncRNA_good_csf	1.1869293689028548	0.16134560329508502	0.14432506635654502	-0.913109260724294	0.913109260724294
NC_000006.12:+:43561872	experimental	RP3-337H4.10	ENSG00000271970.1_1	RP3-337H4.10-001	ENST00000607635.1_1	promoter_overlap	transcript_overlap	0.96847021428429	no hit	0.0585977764951276	lncRNA_good_csf	0.0334644720254687	0.02151288978894135	sleuth NA	-0.016781384706553694	0.016781384706553694
NC_000008.11:+:102243872	experimental	UBR5-AS1	ENSG00000246263.2_1	UBR5-AS1-001	ENST00000499653.1_1	transcript_overlap	promoter_overlap	0.9581415451355793	no hit	0.0579669170021418	lncRNA_good_csf	6.178471240773545	2.0707157393787803	0.00149212364658097	-1.2251016678770947	1.2251016678770947
NC_000002.12:-:18548203	experimental	RP11-111J6.2	ENSG00000260331.1_1	RP11-111J6.2-001	ENST00000565944.1_1	intergenic	intergenic	0.9681068220596272	no hit	0.0575671179548158	lncRNA_good_csf	0.10853359689962204	0.19131000833699352	0.20608190515763397	0.10389639162889644	0.10389639162889644
NC_000006.12:-:92388826	experimental	RP1-149C7.1	ENSG00000261038.1_1	RP1-149C7.1-001	ENST00000564251.1_1	intergenic	intergenic	0.968524993755554	no hit	0.0575554529639536	lncRNA_good_csf	0.08626427219899696	0.36423453302521547	0.110137587788164	0.3287165548519587	0.3287165548519587
NC_000009.12:-:99366131	experimental	NAMA	ENSG00000271086.5_1	NAMA-003	ENST00000604237.5_1	intergenic	intergenic	0.972008923510582	no hit	0.0569852935520133	lncRNA_good_csf	0.0	0.115515902095588	sleuth NA	0.15771107988498614	0.15771107988498614
NC_000004.12:+:143953635	experimental	RP11-673E1.4	ENSG00000248828.1_2	RP11-673E1.4-001	ENST00000506982.1_1	transcript_overlap	transcript_overlap	0.9332990992204108	no hit	0.0566973768229963	lncRNA_good_csf	0.049557594496885946	0.3096292866212735	0.115797986681661	0.31937715286781754	0.31937715286781754
NC_000013.11:+:109400710	experimental	LINC00399	ENSG00000229792.1_1	LINC00399-001	ENST00000439008.1_1	intergenic	intergenic	0.967809237773366	no hit	0.0565433310911634	lncRNA_good_csf	0.024925738825114	0.54941512978003	0.0954632172493472	0.5962043497363643	0.5962043497363643
NC_000004.12:-:110621480	mRNA	PITX2	ENSG00000164093.15_2	PITX2-008	ENST00000556049.1_1	protein_coding	protein_coding	0.970139723703382	no hit	0.0563230066480851	protein_coding	0.05745119201103395	53.574716553663855	0.0010448904864713698	5.689569751675662	5.689569751675662
NC_000019.10:-:34428317	experimental	CTD-2588C8.8	ENSG00000267024.1_1	CTD-2588C8.8-001	ENST00000592220.1_1	promoter_overlap	promoter_overlap	0.970406003759689	no hit	0.0554154248201879	lncRNA_good_csf	0.3624022454077925	0.029315016461914506	0.141253309270078	-0.4044681388116349	0.4044681388116349
NC_000006.12:+:90345219	experimental	RP1-45N11.1	ENSG00000260271.1_1	RP1-45N11.1-001	ENST00000569865.1_1	intergenic	intergenic	0.958464939484427	no hit	0.0553834811636664	lncRNA_good_csf	0.12647673165026602	0.1019812348330622	0.20240966064382798	-0.031717856687427284	0.031717856687427284
NC_000002.12:-:28664528	experimental	AC074011.2	ENSG00000230730.1_1	AC074011.2-001	ENST00000431376.1_1	transcript_overlap	transcript_overlap	0.9502500539153508	no hit	0.0549273640311385	lncRNA_good_csf	0.1683076978020715	0.0	sleuth NA	-0.22442028760069246	0.22442028760069246
NC_000024.10:+:4036475	experimental	AC010084.1	ENSG00000229308.1_1	AC010084.1-001	ENST00000426699.1_1	intergenic	intergenic	0.954180702368797	no hit	0.0540552331372926	lncRNA_good_csf	0.0492317243129251	0.0265905604470076	sleuth NA	-0.031472434281188004	0.031472434281188004
NC_000003.12:-:65954553	experimental	MAGI1-IT1	ENSG00000272610.1_2	MAGI1-IT1-001	ENST00000460754.1_1	transcript_overlap	transcript_overlap	0.9604372494997307	no hit	0.0538503548200323	lncRNA_good_csf	0.14853172715259103	0.1114900034622562	0.154741215803542	-0.04729573732700176	0.04729573732700176
NC_000009.12:-:68370826	experimental	RP11-87H9.5	ENSG00000279456.1_1	RP11-87H9.5-001	ENST00000624467.1_1	transcript_overlap	transcript_overlap	0.9664824183264108	no hit	0.0537827180466478	lncRNA_good_csf	0.2731119625489655	0.251713608146393	0.155804001084413	-0.024454789525559212	0.024454789525559212
NC_000003.12:-:194206306	experimental	RP11-513G11.4	ENSG00000225742.5_1	RP11-513G11.4-002	ENST00000432908.1_1	intergenic	transcript_overlap	0.949830245640307	no hit	0.0537341240303582	lncRNA_good_csf	0.1273096362628971	0.0	sleuth NA	-0.1728838325879521	0.1728838325879521
NC_000005.10:-:16440080	experimental	RP1-167G20.1	ENSG00000248150.1_1	RP1-167G20.1-001	ENST00000513157.1_1	transcript_overlap	transcript_overlap	0.9008490813162552	no hit	0.0530729902358367	lncRNA_good_csf	0.06429898341410215	0.248482543564153	0.0622207493887258	0.2302721590646405	0.2302721590646405
NC_000019.10:-:21569243	experimental	RP11-678G14.2	ENSG00000268081.1_1	RP11-678G14.2-001	ENST00000594564.1_1	transcript_overlap	transcript_overlap	0.97065580509414	no hit	0.0528777584643248	lncRNA_good_csf	4.5908463895226745	1.718955610911715	0.0184473121166226	-1.0400141085324048	1.0400141085324048
NC_000019.10:+:51415906	experimental	CTD-2616J11.2	ENSG00000255441.1_1	CTD-2616J11.2-001	ENST00000532688.1_1	transcript_overlap	transcript_overlap	0.96359422591855	no hit	0.0528045313980265	lncRNA_good_csf	2.6722529611524246	0.588705166271021	0.00971274153124066	-1.2088140289151392	1.2088140289151392
NC_000016.10:+:72772673	experimental	RP5-991G20.6	ENSG00000279206.1_1	RP5-991G20.6-001	ENST00000624116.1_1	transcript_overlap	transcript_overlap	0.9619956988732328	no hit	0.0527828417536424	lncRNA_good_csf	0.02934512584810615	0.05632372351300125	sleuth NA	0.0373252542900508	0.0373252542900508
NC_000008.11:+:127339359	experimental	CASC21	ENSG00000253929.1_1	CASC21-001	ENST00000521586.1_1	transcript_overlap	transcript_overlap	0.9605390801724408	no hit	0.0527137561185542	lncRNA_good_csf	0.5521667150095301	0.9548299606560572	0.215228156315195	0.33275959856739684	0.33275959856739684
NC_000015.10:-:88511520	experimental	RP11-97O12.7	ENSG00000173867.9_2	RP11-97O12.7-002	ENST00000561140.1_2	transcript_overlap	transcript_overlap	0.908634630057794	no hit	0.0526958416563188	lncRNA_good_csf	2.18707092131824	0.8399057574869636	0.501042576946391	-0.7925992521642345	0.7925992521642345
NC_000018.10:-:2239885	experimental	RP11-161I6.2	ENSG00000263745.5_2	RP11-161I6.2-003	ENST00000579097.1_1	intergenic	intergenic	0.9505238372826652	no hit	0.052656853005571005	lncRNA_good_csf	0.8715373572252041	0.5408573984148161	0.12866093843692	-0.28049049468298864	0.28049049468298864
NC_000001.11:+:244730874	experimental	RP11-173A6.3	ENSG00000282317.1_1	RP11-173A6.3-001	ENST00000632004.1_1	intergenic	intergenic	0.962836240771868	no hit	0.0523231770290521	lncRNA_good_csf	0.239880591648937	0.10224246796346556	0.22324933094898	-0.16975956812496287	0.16975956812496287
NC_000020.11:+:44746642	experimental	RP4-781B1.5	ENSG00000276223.1_2	RP4-781B1.5-001	ENST00000611368.1_1	promoter_overlap	promoter_overlap	0.968245601117926	no hit	0.0522480893326933	lncRNA_good_csf	0.5636158502506271	0.1654605096177785	0.130494680772704	-0.4239859931825725	0.4239859931825725
NC_000014.9:-:30885457	experimental	RP11-829H16.3	ENSG00000258525.1_1	RP11-829H16.3-002	ENST00000555421.1_1	transcript_overlap	transcript_overlap	0.963857578335923	no hit	0.052164691409602004	lncRNA_good_csf	2.17026155628016	3.153930494923265	0.0746010125583792	0.38987520465521	0.38987520465521
NC_000015.10:-:20147952	experimental	RP11-173D3.1	ENSG00000258410.1_1	RP11-173D3.1-001	ENST00000553658.1_1	transcript_overlap	transcript_overlap	0.967754185681529	no hit	0.0521494038045981	lncRNA_good_csf	1.7855939967058505	1.44206803720918	0.10587062122407401	-0.189881603847313	0.189881603847313
NC_000010.11:-:73713508	experimental	RP11-574K11.29	ENSG00000272140.2_2	RP11-574K11.29-002	ENST00000415917.2_1	transcript_overlap	transcript_overlap	0.9705666065480092	no hit	0.0517129468946991	lncRNA_good_csf	1.31256532802051	1.3681458014113	0.0594142491306224	0.034263786067516004	0.034263786067516004
NC_000002.12:+:741997	experimental	AC116609.3	ENSG00000231173.1_2	AC116609.3-001	ENST00000431542.1_1	promoter_overlap	promoter_overlap	0.967161980971351	no hit	0.0513167076709962	lncRNA_good_csf	0.2371418544786415	0.529932789094115	sleuth NA	0.3064573421767411	0.3064573421767411
NC_000002.12:+:32526504	experimental	AL133243.2	ENSG00000276517.1_1	AL133243.2-001	ENST00000617415.1_1	transcript_overlap	transcript_overlap	0.9507929091028442	no hit	0.0512952320294664	lncRNA_good_csf	0.28140542397455104	0.2650477353430265	0.0836401732819813	-0.018535177676597438	0.018535177676597438
NC_000003.12:+:24498625	experimental	THRB-AS1	ENSG00000228791.7_2	THRB-AS1-003	ENST00000594183.1_2	promoter_overlap	transcript_overlap	0.942047838574662	no hit	0.0509246778604876	lncRNA_good_csf	0.0	0.10381221270565696	sleuth NA	0.14249475287491198	0.14249475287491198
NC_000002.12:+:135993860	experimental	DARS-AS1	ENSG00000231890.7_1	DARS-AS1-018	ENST00000599018.5_1	intergenic	promoter_overlap	0.9461078420404208	no hit	0.0508992906942943	lncRNA_good_csf	0.0632447715600193	0.0	sleuth NA	-0.08847376061805888	0.08847376061805888
NC_000002.12:+:135993860	experimental	DARS-AS1	ENSG00000231890.7_1	DARS-AS1-021	ENST00000609663.5_1	intergenic	promoter_overlap	0.9461078420404208	no hit	0.0508992906942943	lncRNA_good_csf	5.2501003051818556	0.07877467895537049	0.011168512786719001	-2.5344857790701867	2.5344857790701867
NC_000007.14:+:128455877	experimental	RP11-212P7.3	ENSG00000273184.1_2	RP11-212P7.3-001	ENST00000462662.1_1	promoter_overlap	promoter_overlap	0.9674414933196208	no hit	0.0507002150292291	lncRNA_good_csf	7.13696394716683	5.2899843068876695	0.0503265725499215	-0.3714341808185278	0.3714341808185278
NC_000012.12:+:49127786	experimental	RP11-386G11.10	ENSG00000258017.1_1	RP11-386G11.10-001	ENST00000552893.1_1	transcript_overlap	transcript_overlap	0.9419374817750268	no hit	0.0505665676313854	lncRNA_good_csf	3.12976670968288	1.79808994072806	0.10688477044161901	-0.5616179494919361	0.5616179494919361
NC_000012.12:+:49127786	experimental	RP11-386G11.10	ENSG00000258017.1_1	RP11-386G11.10-002	ENST00000548149.1_1	transcript_overlap	transcript_overlap	0.9419374817750268	no hit	0.0505665676313854	lncRNA_good_csf	0.19066749325560606	0.2152558465524045	1.0	0.0294894936067977	0.0294894936067977
NC_000012.12:-:29317814	experimental	RP11-996F15.2	ENSG00000257176.2_1	RP11-996F15.2-001	ENST00000553105.1_1	transcript_overlap	transcript_overlap	0.967776246463821	no hit	0.0502227216705652	lncRNA_good_csf	0.1863926236515105	0.2811022483040055	0.0991761787606125	0.11080409271074293	0.11080409271074293
NC_000017.11:+:45452844	experimental	AC091132.1	ENSG00000236234.1_1	AC091132.1-001	ENST00000433601.1_1	transcript_overlap	transcript_overlap	0.9587262769965048	no hit	0.0499068398919367	lncRNA_good_csf	0.15780494240803522	0.10564570697583496	sleuth NA	-0.06650305769258454	0.06650305769258454
NC_000005.10:+:21616244	experimental	RP11-804N13.1	ENSG00000253766.1_2	RP11-804N13.1-001	ENST00000522350.1_1	transcript_overlap	transcript_overlap	0.970484321618989	no hit	0.0496650916035535	lncRNA_good_csf	0.251936726925501	0.3794111410636196	0.174079429876779	0.13989087404040565	0.13989087404040565
