gene_id	gene_name	csf	cleaner_gene_biotype	minimal_biotype	endo_ctrl_val	min_hit	max_eff	max_exp	gc	n_tss	n_enh	enh_dist	prom_cons	exon_cons	dna_len	rna_len	n_exons	hESC_mean	endo_mean	endo_hESC_abslog2fc	closest_endo_snp_distance	closest_endo_snp_id	closest_endo_snp_disease
ENSG00000229151.1_1	RP11-348F1.3	lncRNA_good_csf	promoter_overlap	lncRNA	False	no hit	0.31052802133988794	0.830757775	0.390244	2.0	6.0	59961	0.0	0.0	39518	451	2	0.396041217373698	0.4256927038532705	0.03032151745174608	70743	rs1327301	prostate carcinoma
ENSG00000226530.1_2	RP11-348F1.2	lncRNA_good_csf	promoter_overlap	lncRNA	False	no hit	0.2461004458152747	0.35392399999999996	0.5508074999999999	0.0	6.0	59892	0.0	0.01	69130	586	2	0.780213252210082	1.175334745473318	0.5496149191232751	1544	rs1327301	prostate carcinoma
ENSG00000279750.3_1	RP11-33H15.1	lncRNA_good_csf	transcript_overlap	lncRNA	False	no hit	0.2826637165616358	0.634925	0.513496	0.0	4.0	162148	0.0	0.0	2316	557	4	0.6521867602006299	0.0	0.7243767756110615	554601	rs5945619	prostate carcinoma
ENSG00000234019.1_1	RP11-236P24.3	lncRNA_good_csf	promoter_overlap	lncRNA	False	no hit	0.04487212593888787	0.05669747500000001	0.43577200000000005	0.0	21.0	13480	0.01	0.005	1148	615	2	0.02838986352898455	0.0364066089954063	0.011202825264910522	225944	rs2807031	prostate carcinoma
ENSG00000232593.6_1	KANTR	lncRNA_good_csf	promoter_overlap	lncRNA	False	no hit	0.6399500942785312	9.481589999999999	0.45054399999999994	2.0	21.0	12767	0.0	0.66	72866	1196	4	2.674464147257934	3.0168893757011808	0.2875799509424332	226379	rs2807031	prostate carcinoma
ENSG00000235262.1_2	KDM5C-IT1	lncRNA_good_csf	transcript_overlap	lncRNA	False	no hit	0.0	0.01184355	0.537748	0.0	23.0	41985	0.0	0.015	2271	755	2	0.08884416287290849	0.1158380662942815	0.035330186209687954	344642	rs2807031	prostate carcinoma
ENSG00000233250.1_2	RP3-339A18.6	lncRNA_good_csf	transcript_overlap	lncRNA	False	no hit	0.21153024390016326	0.2937575	0.481651	0.0	23.0	7205	0.01	0.035	309	218	2	1.4959358615489908	0.6113465257775711	0.631314077429665	562722	rs2807031	prostate carcinoma
ENSG00000227486.1_2	RP13-188A5.1	lncRNA_good_csf	intergenic	lncRNA	False	no hit	0.7498227799905967	3.2095448	0.49851	0.0	9.0	90223	0.01	0.185	107050	1007	2	1.39462239197348	7.94990631807929	1.902074405940111	3037608	rs2807031	prostate carcinoma
ENSG00000230105.1_1	RP11-431N15.2	lncRNA_good_csf	intergenic	lncRNA	False	no hit	0.4392954311719397	0.7894768400000001	0.601683	1.0	13.0	9030	0.06	0.08499999999999999	6067	713	2	1.08772209483555	0.8462035750163395	0.17736803852975574	3747876	rs2807031	prostate carcinoma
ENSG00000224799.1_1	RP11-445O16.3	lncRNA_good_csf	intergenic	lncRNA	False	no hit	0.11678031319838487	0.929867	0.586957	0.0	18.0	159516	0.05	0.065	1286	644	2	0.578958948261192	2.132109230598795	0.9881608640024117	4102995	rs2807031	prostate carcinoma
ENSG00000226310.1_1	RP3-323P24.3	lncRNA_good_csf	promoter_overlap	lncRNA	False	no hit	0.6585220726998685	2.612155	0.5473680000000001	4.0	25.0	271915	0.0	0.0	5581	665	2	0.4995121749231794	0.3766104825671185	0.12337283497186265	4251147	rs2807031	prostate carcinoma
ENSG00000235437.7_2	LINC01278	lncRNA_good_csf	transcript_overlap	lncRNA	False	no hit	0.960496208966218	26.07851765	0.49002742857142856	2.0	5.0	8588	0.1	0.26	217845	5053	4	13.276613931514746	12.864096298184807	0.4356983223314224	1586068	rs7064929	response to radiation, prostate carcinoma, erectile dysfunction
ENSG00000215162.1_1	LINC00269	lncRNA_good_csf	intergenic	lncRNA	False	no hit	0.02316011329715706	0.0245196835	0.498389	0.0	20.0	183361	0.2	0.188	30367	2173	5	0.10225295633077312	0.14413402127195551	0.05380070966692565	1377851	rs5919432	prostate carcinoma
ENSG00000220925.2_1	IGBP1-AS2	lncRNA_good_csf	transcript_overlap	lncRNA	False	no hit	0.06132346954532052	0.069896	0.5302140000000001	0.0	11.0	17141	0.0	0.0	1072	513	2	0.1097587548436372	0.11756535606010245	0.01011311369064393	770346	rs6625711	prostate carcinoma
ENSG00000203588.3_1	IGBP1-AS1	lncRNA_good_csf	transcript_overlap	lncRNA	False	no hit	0.0	1.758935	0.54059	0.0	11.0	1589	0.0	0.0	1364	542	2	0.43586535291094103	1.33812692723004	0.7034327819694329	754794	rs6625711	prostate carcinoma
ENSG00000231651.1_1	DLG3-AS1	lncRNA_good_csf	transcript_overlap	lncRNA	False	no hit	0.6110908540837802	1.63939405	0.48294650000000006	0.0	15.0	9443	0.01	0.0	3032	432	2	0.0972169145758549	0.5378520028392375	0.3352257326234576	464006	rs6625711	prostate carcinoma
ENSG00000281852.1_1	LINC00891	lncRNA_good_csf	intergenic	lncRNA	False	no hit	0.41289201063136105	0.8489594000000001	0.5784100000000001	0.0	29.0	67489	0.21	0.08	9259	4113	3	0.9112696520340444	0.8022648912921999	0.08472026615528	509064	rs4844289	prostate carcinoma
ENSG00000125931.10_2	CITED1	protein_coding	protein_coding	mRNA	False	no hit	0.8435244683745753	13.403429999999998	0.4243029	4.0	25.0	108878	0.9	1.0	5540	1231	5	0.6609731519359501	0.0493405655776019	0.6625457702117481	1113506	rs4844289	prostate carcinoma
ENSG00000231944.1_1	PHKA1-AS1	lncRNA_good_csf	transcript_overlap	lncRNA	False	no hit	0.03730752372894719	0.03908525	0.5752510000000001	0.0	20.0	123387	0.01	0.14	23390	598	5	0.07360665629775195	0.20754541544979951	0.1696119281413636	1500818	rs4844289	prostate carcinoma
ENSG00000269911.1_2	RP1-172N19.5	lncRNA_good_csf	promoter_overlap	lncRNA	False	no hit	0.36786642746583786	2.86088	0.53557	0.0	20.0	212019	0.13	0.04	1489	1490	1	1.69982942250037	1.3472936319302948	0.2018699340804508	1589450	rs4844289	prostate carcinoma
ENSG00000226725.2_1	PABPC1L2B-AS1	lncRNA_good_csf	promoter_overlap	lncRNA	False	no hit	0.309622880760118	1.0305075	0.485004	0.0	17.0	437282	0.01	0.0	4468	1167	4	0.471425548514109	0.0040880267882883545	0.5513287927556721	1810245	rs4844289	prostate carcinoma
ENSG00000231963.1_1	PABPC1L2B-AS1	lncRNA_good_csf	promoter_overlap	lncRNA	False	no hit	0.3860063918777084	0.6286825004624685	0.485004	0.0	22.0	486589	0.03	0.0025	4468	1167	4	0.471425548514109	0.0040880267882883545	0.5513287927556721	1892024	rs4844289	prostate carcinoma
ENSG00000131264.3_1	CDX4	protein_coding	protein_coding	mRNA	False	no hit	0.32169132934600675	0.48801959	0.5346529999999999	0.0	17.0	119505	0.64	0.68	7991	1515	3	2.018969842941765	0.02431135731618795	1.5594020312302848	2259108	rs4844289	prostate carcinoma
ENSG00000225470.6_2	JPX	lncRNA_good_csf	transcript_overlap	lncRNA	False	no hit	0.9725574007716221	40.7257945	0.5395209166666667	2.0	22.0	64152	0.0	0.246	126080	2194	5	46.22054468829206	50.63695678801864	2.0784761980346262	2756177	rs4844289	prostate carcinoma
ENSG00000228906.1_2	RP13-216E22.4	lncRNA_good_csf	transcript_overlap	lncRNA	False	lenient	0.24285733909775364	1.643225	0.560976	0.0	22.0	59781	0.14	0.1	585	451	2	2.12731162161708	0.7967581507722231	0.799526753390691	2760826	rs4844289	prostate carcinoma
ENSG00000271199.1_2	RP13-216E22.5	lncRNA_good_csf	transcript_overlap	lncRNA	False	no hit	0.0	2.918475	0.631124	0.0	22.0	39269	0.14	0.25	11426	347	2	0.1424314960419425	0.054038461536275104	0.11618014769717935	2769912	rs4844289	prostate carcinoma
ENSG00000230590.7_2	FTX	lncRNA_good_csf	transcript_overlap	lncRNA	False	no hit	0.8601052598725814	8.70088535	0.53944	2.0	25.0	1368	0.0	0.225	328387	2597	7	5.680799126837715	4.4150089628274864	0.6491941022111813	2775808	rs4844289	prostate carcinoma
ENSG00000270223.1_2	RP13-36G14.4	lncRNA_good_csf	transcript_overlap	lncRNA	False	no hit	0.4871011989066899	1.8990740000000002	0.659669	0.0	22.0	2146	0.04	0.115	2079	905	2	1.114846754240715	1.4718288654909952	0.2250257364580567	2821242	rs4844289	prostate carcinoma
ENSG00000280375.1_2	RP13-204A15.5	lncRNA_good_csf	transcript_overlap	lncRNA	False	no hit	0.03016036382564008	0.06682383	0.5675680000000001	0.0	24.0	1421	0.28	0.24	591	592	1	1.5090193856726453	2.2975875036762297	0.3942873252359524	2933987	rs4844289	prostate carcinoma
ENSG00000226854.1_1	RP11-212D3.4	lncRNA_good_csf	intergenic	lncRNA	False	no hit	0.038238386833957305	0.0414049	0.517828	0.0	11.0	157973	0.09	0.255	1753	1234	2	0.9353635212206028	0.8732705495753226	0.047045296873784836	4714958	rs4844289	prostate carcinoma
ENSG00000280870.2_1	MIR325HG	lncRNA_good_csf	intergenic	lncRNA	False	no hit	0.7754921844720726	3.8041027	0.5833088888888889	3.0	6.0	178170	0.31	0.52	356758	1043	4	1.019138987654551	1.534855317328574	0.2571998795951703	3773926	rs2203205	response to radiation, prostate carcinoma
ENSG00000235461.1_1	RP5-928E24.2	lncRNA_good_csf	intergenic	lncRNA	False	no hit	0.07413662827936712	0.40520300000000004	0.657269	0.0	12.0	9937	0.0	0.005	8992	1135	4	0.2134134018911335	0.2043288239021025	0.010841798728167805	4456830	rs2203205	response to radiation, prostate carcinoma
ENSG00000206062.4_1	RP13-212L9.1	lncRNA_good_csf	intergenic	lncRNA	False	no hit	0.17670409044688867	0.22371300000000002	0.5533060000000001	0.0	2.0	116454	0.19	0.11	1097	741	2	0.22490731974938646	0.5818879315773205	0.36897480147231343	10553898	rs2203205	response to radiation, prostate carcinoma
ENSG00000236256.9_1	DIAPH2-AS1	lncRNA_good_csf	transcript_overlap	lncRNA	False	no hit	0.15050367989999974	0.1992837	0.582891	2.0	9.0	81643	0.0	0.18499999999999997	133219	974	6	0.33571315856829054	0.18747655612477188	0.21954272230605398	16677403	rs2203205	response to radiation, prostate carcinoma
ENSG00000281566.2_1	RP11-485F13.1	lncRNA_good_csf	intergenic	lncRNA	False	no hit	0.9322438052443426	15.1456691	0.5373545	3.0	4.0	217966	0.03	0.14250000000000002	291125	729	6	12.61964120004686	2.952156003291323	1.8600595689325288	16802493	rs141044160	response to radiation, prostate carcinoma
ENSG00000225839.2_2	TRMT2B-AS1	lncRNA_good_csf	transcript_overlap	lncRNA	False	no hit	0.0	0.01083875	0.5756100000000001	0.0	16.0	148920	0.02	0.295	50912	205	2	0.67390253569474	1.39147622257635	0.5146859190281861	14573010	rs141044160	response to radiation, prostate carcinoma
ENSG00000228275.1_1	ARMCX3-AS1	lncRNA_good_csf	transcript_overlap	lncRNA	False	no hit	0.22061904115337397	2.714165	0.412245	0.0	14.0	4397	0.83	1.0	1181	490	2	0.0	0.11232612872870447	0.15357984140498188	14043321	rs141044160	response to radiation, prostate carcinoma
ENSG00000261101.2_1	RP4-545K15.5	lncRNA_good_csf	gene_nearby	lncRNA	False	no hit	0.3090597328993658	1.8841279999999998	0.605183	0.0	14.0	8101	0.01	0.0	655	656	1	0.3909144842113015	1.117315272120737	0.6062023820124132	14038962	rs141044160	response to radiation, prostate carcinoma
ENSG00000271147.7_2	ARMCX5-GPRASP2	lncRNA_good_csf	promoter_overlap	lncRNA	False	no hit	0.9222705138996028	15.167764499999999	0.5297363333333333	1.0	9.0	60317	0.0	0.5349999999999999	115134	1848	7	7.960384858964094	10.747634064972356	0.5531792358674805	12952876	rs141044160	response to radiation, prostate carcinoma
ENSG00000223546.6_2	LINC00630	lncRNA_good_csf	transcript_overlap	lncRNA	False	no hit	0.8511948051819533	6.070264900000001	0.5495112	1.0	11.0	31221	0.0	0.013333333333333334	116227	2101	8	7.613617452015367	5.722410307474244	0.5209871171601066	12782141	rs141044160	response to radiation, prostate carcinoma
ENSG00000239407.5_2	LL0XNC01-237H1.2	lncRNA_good_csf	transcript_overlap	lncRNA	False	lenient	0.8107188683838741	4.6070529250000005	0.5453064999999999	0.0	12.0	6308	0.0	0.008333333333333333	21744	1133	6	1.45566362043309	2.388556838926355	0.4645580188611581	12761389	rs141044160	response to radiation, prostate carcinoma
ENSG00000281091.2_1	RP13-349O20.2	lncRNA_good_csf	intergenic	lncRNA	False	no hit	0.9874621069232656	85.645727775	0.4407286666666667	1.0	17.0	8180	0.0	0.0	3522	462	2	4.763505234367184	2.3243876084898636	0.7402844933599265	12259248	rs141044160	response to radiation, prostate carcinoma
ENSG00000234405.1_1	LL0XNC01-250H12.3	lncRNA_good_csf	transcript_overlap	lncRNA	False	no hit	0.8125885455529324	9.189818	0.47151899999999997	0.0	17.0	38590	0.0	0.5	2794	632	2	2.710630693870905	14.767975568819699	2.0872611192704578	12167230	rs141044160	response to radiation, prostate carcinoma
ENSG00000279894.1_1	GHc-857G6.7	lncRNA_good_csf	intergenic	lncRNA	False	no hit	0.21964924420448345	0.7997080000000001	0.636918	0.0	17.0	29179	0.03	0.02	2296	2297	1	0.0640836744585539	0.11667787112882667	0.069601468609408	12068643	rs141044160	response to radiation, prostate carcinoma
ENSG00000231154.1_1	MORF4L2-AS1	lncRNA_good_csf	promoter_overlap	lncRNA	False	no hit	0.13093716897308494	5.25230805	0.579099	1.0	16.0	43925	0.01	0.0033333333333333335	4488	2086	3	1.129859926447685	0.4666050946619905	0.5382780963831661	11975775	rs141044160	response to radiation, prostate carcinoma
ENSG00000231728.3_1	LL0XNC01-116E7.2	lncRNA_good_csf	promoter_overlap	lncRNA	False	no hit	0.22205108061946388	2.406385	0.4491225	0.0	15.0	53859	0.0	0.006666666666666667	2126	1228	6	0.9148893530654661	0.8925702138518565	0.17285083841577334	11748344	rs141044160	response to radiation, prostate carcinoma
ENSG00000261409.1_2	RP6-24A23.7	lncRNA_good_csf	transcript_overlap	lncRNA	False	no hit	0.7882883114677611	3.7237158611	0.633707	0.0	17.0	1877	0.02	0.03	4995	4996	1	3.56108592474608	0.10631286695279474	2.04361790927768	6954301	rs141044160	response to radiation, prostate carcinoma
ENSG00000280322.1_2	RP6-24A23.8	lncRNA_good_csf	transcript_overlap	lncRNA	False	no hit	0.3510649311511381	0.54098843831	0.591722	0.0	17.0	3881	0.0	0.0	1062	1063	1	1.7551128049076998	0.00911661781138435	1.4490184814277616	6952297	rs141044160	response to radiation, prostate carcinoma
ENSG00000237863.2_1	RP6-24A23.3	lncRNA_good_csf	promoter_overlap	lncRNA	False	no hit	0.4118005430058953	1.3537865999999998	0.4848785	1.0	16.0	12944	1.0	0.49	2363	1142	3	1.6382137835998152	0.0675701763107249	1.3052305679412246	6940342	rs141044160	response to radiation, prostate carcinoma
ENSG00000229487.1_1	ALG13-AS1	lncRNA_good_csf	transcript_overlap	lncRNA	False	no hit	0.0	1.4278045	0.610256	0.0	9.0	90484	0.0	0.11	4452	195	2	2.2766139871665354	2.09848386959216	0.08064326341866755	3968146	rs141044160	response to radiation, prostate carcinoma
ENSG00000241743.2_2	XACT	lncRNA_good_csf	intergenic	lncRNA	False	no hit	0.16105931500124815	0.2815527	0.653924	0.0	8.0	10907	0.0	0.0	321919	497	3	0.5329464067166205	0.220625883454678	0.3286861715751459	1740969	rs141044160	response to radiation, prostate carcinoma
ENSG00000271826.5_1	PLS3-AS1	lncRNA_good_csf	transcript_overlap	lncRNA	False	no hit	0.5582506532693985	1.6364515	0.545039	1.0	17.0	22103	0.01	0.02	44568	1763	4	0.497987468444672	0.6866525197938135	0.194463498982148	125417	rs141044160	response to radiation, prostate carcinoma
ENSG00000229335.1_1	DANT1	lncRNA_good_csf	intergenic	lncRNA	False	no hit	0.9237501204408276	15.034845	0.48920549999999996	4.0	16.0	992	0.0	0.0033333333333333335	2084	444	3	12.9120802661485	1.1939363847974285	2.25154005305632	34823	rs141044160	response to radiation, prostate carcinoma
ENSG00000235244.3_1	DANT2	lncRNA_good_csf	intergenic	lncRNA	False	no hit	0.2307704092780622	0.7113429499999999	0.556999	1.0	16.0	1868	0.0	0.06333333333333334	51818	2079	3	0.7288444991606166	2.010216812470425	0.800059289930417	111130	rs141044160	response to radiation, prostate carcinoma
ENSG00000230159.1_1	RP11-232D9.3	lncRNA_good_csf	intergenic	lncRNA	False	lenient	0.6593662774293195	4.0122555	0.5585939999999999	1.0	14.0	178232	0.0	0.0	1278	512	2	0.0367426041933851	0.1172037470450541	0.10783456193238544	904404	rs141044160	response to radiation, prostate carcinoma
ENSG00000203650.8_1	LINC01285	lncRNA_good_csf	intergenic	lncRNA	False	no hit	0.4736070409994016	1.1384653	0.5306135	0.0	27.0	76695	0.0	0.065	80115	2289	11	0.3261433199868411	0.3428050082787795	0.16839090787033106	3051043	rs141044160	response to radiation, prostate carcinoma
ENSG00000230392.1_1	RP5-1139I1.1	lncRNA_good_csf	intergenic	lncRNA	False	lenient	0.014544401466563496	1.10466	0.47678000000000004	1.0	29.0	17472	0.0	0.01	44081	2907	4	1.0031168241538682	3.49361358501784	1.1656295062737108	3503018	rs141044160	response to radiation, prostate carcinoma
ENSG00000226661.1_1	RP5-1139I1.2	lncRNA_good_csf	intergenic	lncRNA	False	no hit	0.07800458753329942	0.10908765	0.552756	0.0	29.0	119538	0.01	0.06333333333333334	37294	635	3	0.3863226519927895	0.3142901998324945	0.07697920572666336	3567790	rs141044160	response to radiation, prostate carcinoma
ENSG00000237903.1_2	RP3-404F18.5	lncRNA_good_csf	transcript_overlap	lncRNA	False	no hit	0.09534846015002246	0.15671174999999998	0.524249	0.0	29.0	148860	0.0	0.015	630	433	2	0.2100981594031392	0.180734182463782	0.035439870425461435	3634406	rs141044160	response to radiation, prostate carcinoma
ENSG00000224281.4_1	SLC25A5-AS1	lncRNA_good_csf	promoter_overlap	lncRNA	False	no hit	0.6513510768943915	2.744748	0.5211662499999999	1.0	29.0	185147	0.0	0.0	3061	3062	2	0.7517434556985391	0.381487801910887	0.2802516553143236	3677523	rs141044160	response to radiation, prostate carcinoma
ENSG00000279601.1_1	CTA-38K21.2	lncRNA_good_csf	promoter_overlap	lncRNA	False	no hit	0.14238178900596604	0.402497	0.40008	0.0	25.0	2295	0.03	0.0	2491	2492	1	0.1651691546134415	0.18576448451863894	0.02527807673873651	3905057	rs141044160	response to radiation, prostate carcinoma
ENSG00000258545.5_1	RHOXF1-AS1	lncRNA_good_csf	transcript_overlap	lncRNA	False	no hit	0.4945284265391401	0.99708641	0.5022303333333333	1.0	19.0	21858	0.28	0.2	110559	2102	5	4.375983299225614	0.7960273292916829	2.0097051784436752	4247727	rs141044160	response to radiation, prostate carcinoma
ENSG00000228139.1_1	LINC01402	lncRNA_good_csf	transcript_overlap	lncRNA	False	no hit	0.0647171816233581	0.2148745	0.530466	0.0	18.0	22710	0.0	0.0	2058	279	3	0.0500635216928235	1.2192116587865147	1.0795706683378212	4329078	rs141044160	response to radiation, prostate carcinoma
ENSG00000280142.1_1	RP13-16D10.1	lncRNA_good_csf	intergenic	lncRNA	False	no hit	0.4795197797966724	23.4138	0.5862069999999999	0.0	7.0	20967	0.01	0.01	608	609	1	21.800022438021198	12.777374919114099	0.7267342147696642	5276888	rs723557	survival time, prostate carcinoma
ENSG00000232412.1_1	RP1-315G1.3	lncRNA_good_csf	transcript_overlap	lncRNA	False	no hit	0.6490288342867514	38.545185	0.47546000000000005	0.0	16.0	33472	1.0	0.54	2108	326	2	1.56648095654339	1.7867335912337752	0.11878353322632892	3558166	rs723557	survival time, prostate carcinoma
ENSG00000280223.1_1	RP1-138O17.1	lncRNA_good_csf	intergenic	lncRNA	False	no hit	0.005935714658613866	0.012079780000000002	0.556485	0.0	10.0	266300	0.29	0.38	1672	1673	1	0.1774324326231555	0.6259770386147565	0.4656626117573166	1513257	rs723557	survival time, prostate carcinoma
ENSG00000237208.1_1	RP11-13E5.2	lncRNA_good_csf	intergenic	lncRNA	False	no hit	0.13044909977975974	0.16967338	0.568075	0.0	9.0	162655	0.17	0.10666666666666667	5800	639	3	0.17700056263793398	0.1372882706796438	0.04951702671011672	1403812	rs723557	survival time, prostate carcinoma
ENSG00000260683.1_1	CTD-2076M15.1	lncRNA_good_csf	intergenic	lncRNA	False	no hit	0.0017889781853249742	0.003594662	0.5436840000000001	1.0	3.0	67624	0.03	0.03	1899	1900	1	0.1190759256751979	0.19149363564376348	0.09046332358327128	141256	rs723557	survival time, prostate carcinoma
ENSG00000225689.1_1	RP1-30E17.2	lncRNA_good_csf	intergenic	lncRNA	False	lenient	0.3972027038826331	1.96083996	0.5634100000000001	0.0	6.0	299993	0.0	0.6375	276848	481	4	0.6192881295489014	0.949721200336046	0.2679081253036215	804242	rs723557	survival time, prostate carcinoma
ENSG00000240143.1_2	RP4-753P9.3	lncRNA_good_csf	transcript_overlap	lncRNA	False	no hit	0.8050103673932827	10.47455295	0.47546000000000005	0.0	29.0	10211	0.0	0.0	1969	326	3	0.0	0.0373237091534493	0.05286617449272848	2275614	rs723557	survival time, prostate carcinoma
ENSG00000235189.1_1	RP4-537K23.4	lncRNA_good_csf	transcript_overlap	lncRNA	False	no hit	0.05582851279395812	0.06940187499999999	0.5304180000000001	0.0	34.0	25012	0.59	0.2525	88464	526	4	0.0176841398501757	0.1122361298532735	0.12817324802188668	2349684	rs723557	survival time, prostate carcinoma
ENSG00000213468.4_2	FIRRE	lncRNA_good_csf	intergenic	lncRNA	False	no hit	0.9174574681175662	21.758857	0.5741225	2.0	25.0	8735	0.0	0.053333333333333344	127993	2928	13	10.121411176208099	12.394158916664015	0.5251694033844605	4172202	rs723557	survival time, prostate carcinoma
ENSG00000232160.6_1	RAP2C-AS1	lncRNA_good_csf	transcript_overlap	lncRNA	False	no hit	0.4956869502994772	1.020634475	0.617954	0.0	22.0	126178	0.97	0.3333333333333333	214355	3473	3	0.7269537887078076	1.0976552693526538	0.3492110112166244	4697819	rs723557	survival time, prostate carcinoma
ENSG00000283638.1_1	MIR19B2	lncRNA_good_csf	intergenic	lncRNA	False	lenient	0.7873934645326796	4.5727920000000015	0.5638337142857143	2.0	26.0	345	0.6	1.0	5178	3863	2	0.4741505634385575	0.12387877805111	0.3913974482939074	6637942	rs17002540	esophageal adenocarcinoma, pack-years measurement
ENSG00000223749.8_2	MIR503HG	lncRNA_good_csf	intergenic	lncRNA	False	lenient	0.6415603774778514	107.882922	0.4839546666666667	0.0	23.0	32007	0.0	1.0	3295	760	3	2.7322344697181085	0.33426916270642437	0.987723618945306	6265320	rs17002540	esophageal adenocarcinoma, pack-years measurement
ENSG00000227060.6_1	LINC00629	lncRNA_good_csf	intergenic	lncRNA	False	no hit	0.7308036724930244	4.045533	0.5443105	0.0	23.0	37100	0.0	0.0033333333333333335	9950	844	3	0.15039690278824205	0.044236731981239896	0.13993033471911673	6252108	rs17002540	esophageal adenocarcinoma, pack-years measurement
ENSG00000235813.1_1	RP11-308B5.2	lncRNA_good_csf	transcript_overlap	lncRNA	False	no hit	0.04173330745377468	0.0435911	0.492537	1.0	24.0	22868	0.02	0.015000000000000001	6797	938	4	0.1396776665651295	0.1708112969476205	0.0388827245638008	6205777	rs17002540	esophageal adenocarcinoma, pack-years measurement
ENSG00000228372.7_1	RP11-85L21.4	lncRNA_good_csf	transcript_overlap	lncRNA	False	no hit	0.03662556388424831	0.0603905	0.4943185	0.0	18.0	55271	0.16	0.06666666666666667	63817	1027	3	0.1308786114627875	0.0	0.1774440787182111	5688181	rs17002540	esophageal adenocarcinoma, pack-years measurement
ENSG00000225235.1_2	INTS6L-AS1	lncRNA_good_csf	promoter_overlap	lncRNA	False	no hit	0.3567720752029635	0.7636569999999999	0.542714	0.0	15.0	63624	1.0	0.78	591	398	2	0.08022529342880841	0.069074348655676	0.014970045828225812	5291462	rs17002540	esophageal adenocarcinoma, pack-years measurement
ENSG00000232611.1_1	RP11-1114A5.4	lncRNA_good_csf	gene_nearby	lncRNA	False	no hit	0.2611977122561037	1.5322440000000002	0.560305	0.0	13.0	2034	1.0	0.195	6866	3018	2	0.5170026808593315	1.0044086845309643	0.4019530585502033	4016105	rs17002540	esophageal adenocarcinoma, pack-years measurement
ENSG00000224765.1_1	RP1-137H15.2	lncRNA_good_csf	intergenic	lncRNA	False	no hit	0.4955546909599633	1.41603	0.5409444999999999	1.0	8.0	941	0.81	0.5	7734	586	3	1.992290058926983	1.6393222037111945	0.4922645095786254	3299515	rs17002540	esophageal adenocarcinoma, pack-years measurement
ENSG00000283692.1_1	RP11-158M9.1	lncRNA_good_csf	transcript_overlap	lncRNA	False	no hit	0.019666557746107486	0.021069396	0.556851	0.0	8.0	8169	0.01	0.75	407794	1835	5	0.5274304289488487	2.264346151922845	1.0491814667137538	2882139	rs17002540	esophageal adenocarcinoma, pack-years measurement
ENSG00000226031.5_1	FGF13-AS1	lncRNA_good_csf	transcript_overlap	lncRNA	False	no hit	0.8285596202050185	7.379047	0.522194	0.0	8.0	205789	0.55	0.4625	4640	849	4	12.964595937571337	4.841084794753582	1.2937383528782145	2147282	rs17002540	esophageal adenocarcinoma, pack-years measurement
ENSG00000203930.10_1	LINC00632	lncRNA_good_csf	intergenic	lncRNA	False	lenient	0.7382873693050971	4.0301079999999985	0.5665522000000001	2.0	14.0	193	0.01	0.41333333333333333	62894	1381	4	2.683801914234088	2.7334392535939767	0.495818462298974	91217	rs17002540	esophageal adenocarcinoma, pack-years measurement
ENSG00000281508.1_1	CDR1-AS	lncRNA_good_csf	transcript_overlap	lncRNA	False	no hit	0.4634191163612066	12.69951	0.556902	2.0	14.0	6578	0.0	0.0	1484	1485	1	1.5798617194278148	0.7232193934944605	0.5821873477784958	79236	rs17002540	esophageal adenocarcinoma, pack-years measurement
ENSG00000261212.1_1	RP3-507I15.2	lncRNA_good_csf	intergenic	lncRNA	False	no hit	0.41010476390814143	8.584214999999999	0.641243	0.0	15.0	49314	0.0	0.0	353	354	1	0.25887331997513296	0.0417027085152414	0.2731895067240531	321360	rs17002540	esophageal adenocarcinoma, pack-years measurement
ENSG00000277215.1_2	SPANXA2-OT1	lncRNA_good_csf	transcript_overlap	lncRNA	False	no hit	0.4153549191707602	0.7652682	0.56317	0.0	12.0	313309	0.03	0.02	147214	1678	5	0.021963983876180704	0.17982254667919198	0.2072255311601264	644783	rs17002540	esophageal adenocarcinoma, pack-years measurement
ENSG00000227083.1_1	L29074.3	lncRNA_good_csf	intergenic	lncRNA	False	no hit	0.5356581924613668	3.8904814499999993	0.602996	0.0	5.0	345734	0.01	0.04	1281	534	2	0.257960094909131	0.2424815228915189	0.01786176024171956	7035636	rs17002540	esophageal adenocarcinoma, pack-years measurement
ENSG00000268066.5_1	FMR1-AS1	lncRNA_good_csf	promoter_overlap	lncRNA	False	no hit	0.2431424165519261	0.3342113	0.5444342499999999	0.0	5.0	335376	0.08	0.0	2386	2387	3	0.0370335430049803	0.14488013587995052	0.14273400305175613	7044889	rs17002540	esophageal adenocarcinoma, pack-years measurement
ENSG00000236337.1_2	FMR1-IT1	lncRNA_good_csf	transcript_overlap	lncRNA	False	no hit	0.1296543673430091	1.331032	0.591837	0.0	5.0	300250	0.0	0.085	642	343	2	1.3895632365364798	2.33779129832804	0.482146803253742	7082401	rs17002540	esophageal adenocarcinoma, pack-years measurement
ENSG00000241769.7_2	LINC00893	lncRNA_good_csf	promoter_overlap	lncRNA	False	lenient	0.9201654849824096	27.76753505	0.4801454375000001	4.0	12.0	18958	0.0	0.02	12178	2337	18	0.5012579426708361	3.9932450238698096	1.1761472962159245	8663070	rs17002540	esophageal adenocarcinoma, pack-years measurement
